Activity_ID,date,date_iso,label,team_name,athlete_id,athlete_name,activity_name,period_id,period_name,content_type,start_time,end_time,field_time,total_duration,total_distance,meterage_per_minute,total_player_load,peak_player_load,player_load_per_minute,max_vel,max_effort_deceleration,deceleration_per_minute,velocity_band1_total_distance,velocity_band2_total_distance,velocity_band3_total_distance,velocity_band4_total_distance,velocity_band5_total_distance,acceleration_band1_total_effort_count,acceleration_band2_total_effort_count,acceleration_band3_total_effort_count,acceleration_band4_total_effort_count,acceleration_band5_total_effort_count,acceleration_band1_total_distance,acceleration_band2_total_distance,acceleration_band3_total_distance,acceleration_band4_total_distance,acceleration_band5_total_distance,deceleration_band1_total_effort_count,deceleration_band2_total_effort_count,deceleration_band3_total_effort_count,deceleration_band4_total_effort_count,deceleration_band5_total_effort_count,deceleration_band1_total_distance,deceleration_band2_total_distance,deceleration_band3_total_distance,deceleration_band4_total_distance,deceleration_band5_total_distance,metabolic_power_band1_total_distance,metabolic_power_band2_total_distance,metabolic_power_band3_total_distance,metabolic_power_band4_total_distance,metabolic_power_band5_total_distance
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,2f3ec6e8-8ce7-5595-929b-163b72394d2f,Fábio Daniel Ferreira Vieira,Main Load MD-3,f8bdbbd1-cb1a-5d46-bfd8-6a2f6321fa62,MaxSpeed,athletic,1764243646.02,1764244402.73,756.71,756.71,1262.01,100.07,119.91,7.09,9.51,29.9,-5.587,0.793,417.82,620.32,157.98,41.75,24.14,7,1,4,1,1,5.6,1.2,6.4,2.0,2.4,1,3,3,2,1,0.7,3.3,4.5,3.8,2.3,492.95,562.16,177.42,8.85,20.65
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,a294c09f-5493-5391-8768-b73f08ffa947,Giorgi Gocholeishvili,Main Load MD-3,f8bdbbd1-cb1a-5d46-bfd8-6a2f6321fa62,MaxSpeed,athletic,1764243646.02,1764244402.73,756.71,756.71,1205.36,95.57,109.39,7.09,8.67,29.78,-5.587,0.951,399.07,592.48,150.89,39.87,23.06,1,7,4,2,4,0.8,8.4,6.4,4.0,9.6,5,3,3,1,0,3.5,3.3,4.5,1.9,0.0,345.76,695.99,88.96,18.87,55.78
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,a267d7f4-5c76-5812-96f3-e725ae58cba0,Guilherme Magro Pires Ramos,Main Load MD-3,f8bdbbd1-cb1a-5d46-bfd8-6a2f6321fa62,MaxSpeed,athletic,1764243646.02,1764244402.73,756.71,756.71,1344.76,106.63,136.16,7.09,10.8,30.07,-5.587,0.872,445.22,661.0,168.34,44.48,25.73,4,1,3,3,3,3.2,1.2,4.8,6.0,7.2,2,6,2,1,0,1.4,6.6,3.0,1.9,0.0,396.58,811.58,115.42,19.16,2.03
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,90e85a2d-6464-57dd-82b7-99b4704ffad6,Immanuël-Johannes Pherai,Main Load MD-3,f8bdbbd1-cb1a-5d46-bfd8-6a2f6321fa62,MaxSpeed,athletic,1764243646.02,1764244402.73,756.71,756.71,1313.1,104.12,129.82,7.09,10.29,30.01,-5.587,0.951,434.74,645.43,164.37,43.44,25.12,0,6,5,0,1,0.0,7.2,8.0,0.0,2.4,4,3,2,2,1,2.8,3.3,3.0,3.8,2.3,320.74,722.31,187.13,17.07,65.85
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,d2862e37-fae2-564f-b8d2-d69488fde844,Jean-Luc Mamadou Diarra Dompé,Main Load MD-3,f8bdbbd1-cb1a-5d46-bfd8-6a2f6321fa62,MaxSpeed,athletic,1764243646.02,1764244402.73,756.71,756.71,1353.96,107.36,138.02,7.09,10.94,30.09,-5.587,1.11,448.26,665.52,169.49,44.79,25.9,2,4,3,1,0,1.6,4.8,4.8,2.0,0.0,1,4,1,7,1,0.7,4.4,1.5,13.3,2.3,480.61,646.78,139.39,81.42,5.77
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,23779647-72ef-5733-871d-521f3174b515,Jonas Meffert,Main Load MD-3,f8bdbbd1-cb1a-5d46-bfd8-6a2f6321fa62,MaxSpeed,athletic,1764243646.02,1764244402.73,756.71,756.71,1334.25,105.79,134.04,7.09,10.63,30.05,-5.587,1.031,441.74,655.83,167.02,44.14,25.52,1,5,2,1,1,0.8,6.0,3.2,2.0,2.4,5,1,3,4,0,3.5,1.1,4.5,7.6,0.0,496.56,659.75,129.12,31.06,17.76
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,1e9105f0-9d60-56d6-adc1-48e03b1e3905,Jordan Torunarigha,Main Load MD-3,f8bdbbd1-cb1a-5d46-bfd8-6a2f6321fa62,MaxSpeed,athletic,1764243646.02,1764244402.73,756.71,756.71,1200.04,95.15,108.43,7.09,8.6,29.77,-5.587,0.793,397.3,589.86,150.22,39.7,22.96,5,1,2,0,2,4.0,1.2,3.2,0.0,4.8,1,3,3,3,0,0.7,3.3,4.5,5.7,0.0,355.64,605.39,139.19,58.69,41.12
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,b001e085-3aa8-55be-a560-112941f505b9,Luka Vušković,Main Load MD-3,f8bdbbd1-cb1a-5d46-bfd8-6a2f6321fa62,MaxSpeed,athletic,1764243646.02,1764244402.73,756.71,756.71,1238.4,98.19,115.47,7.09,9.16,29.85,-5.587,0.793,410.01,608.72,155.02,40.97,23.69,3,3,2,2,3,2.4,3.6,3.2,4.0,7.2,1,4,5,0,0,0.7,4.4,7.5,0.0,0.0,422.48,695.67,106.74,8.62,4.89
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,c6244b04-da0b-5427-bd9c-c1a850306312,Miro Max Maria Muheim,Main Load MD-3,f8bdbbd1-cb1a-5d46-bfd8-6a2f6321fa62,MaxSpeed,athletic,1764243646.02,1764244402.73,756.71,756.71,1220.72,96.79,112.2,7.09,8.9,29.81,-5.587,0.951,404.15,600.03,152.81,40.38,23.35,0,4,2,6,1,0.0,4.8,3.2,12.0,2.4,3,1,1,4,3,2.1,1.1,1.5,7.6,6.9,259.89,566.53,287.2,71.75,35.35
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,550d2238-be79-5f47-b2dc-bf596b4b6d63,Nicolai Remberg,Main Load MD-3,f8bdbbd1-cb1a-5d46-bfd8-6a2f6321fa62,MaxSpeed,athletic,1764243646.02,1764244402.73,756.71,756.71,1271.97,100.86,121.81,7.09,9.66,29.92,-5.587,0.793,421.12,625.22,159.22,42.08,24.33,1,4,1,2,0,0.8,4.8,1.6,4.0,0.0,1,1,3,1,4,0.7,1.1,4.5,1.9,9.2,597.71,466.34,152.1,52.88,2.93
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,3705b196-2273-5d3d-9240-63e92afcd147,Nicolas Capaldo Taboas,Main Load MD-3,f8bdbbd1-cb1a-5d46-bfd8-6a2f6321fa62,MaxSpeed,athletic,1764243646.02,1764244402.73,756.71,756.71,1368.29,108.49,140.96,7.09,11.18,30.12,-5.587,1.348,453.01,672.56,171.28,45.26,26.18,1,2,2,5,2,0.8,2.4,3.2,10.0,4.8,3,4,3,5,2,2.1,4.4,4.5,9.5,4.6,366.08,861.49,72.76,60.39,7.56
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,58e010e0-f164-5c45-baa2-842470e2a8fd,Otto Emerson Stange,Main Load MD-3,f8bdbbd1-cb1a-5d46-bfd8-6a2f6321fa62,MaxSpeed,athletic,1764243646.02,1764244402.73,756.71,756.71,1338.21,106.11,134.83,7.09,10.69,30.06,-5.587,0.555,443.05,657.78,167.52,44.27,25.6,2,1,5,4,0,1.6,1.2,8.0,8.0,0.0,0,1,4,1,1,0.0,1.1,6.0,1.9,2.3,619.15,552.73,135.4,27.76,3.17
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,9ae35147-6b37-56c5-8ac7-633dff8f632b,Ransford-Yeboah Königsdörffer,Main Load MD-3,f8bdbbd1-cb1a-5d46-bfd8-6a2f6321fa62,MaxSpeed,athletic,1764243646.02,1764244402.73,756.71,756.71,1385.18,109.83,144.46,7.09,11.45,30.16,-5.587,0.555,458.6,680.87,173.4,45.82,26.5,2,3,3,2,0,1.6,3.6,4.8,4.0,0.0,2,1,1,2,1,1.4,1.1,1.5,3.8,2.3,461.25,801.32,70.66,34.36,17.58
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,3afd7679-96bb-56e6-ad29-4894bd41afc7,Rayan Philippe,Main Load MD-3,f8bdbbd1-cb1a-5d46-bfd8-6a2f6321fa62,MaxSpeed,athletic,1764243646.02,1764244402.73,756.71,756.71,1567.46,124.28,184.98,7.09,14.67,30.55,-5.587,0.951,518.95,770.46,196.21,51.85,29.99,3,1,1,1,1,2.4,1.2,1.6,2.0,2.4,2,3,3,3,1,1.4,3.3,4.5,5.7,2.3,470.03,923.78,97.22,72.22,4.2
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,65db2ac6-5cec-50e2-8f5b-9bccf3f4ad67,Robert-Nesta Glatzel,Main Load MD-3,f8bdbbd1-cb1a-5d46-bfd8-6a2f6321fa62,MaxSpeed,athletic,1764243646.02,1764244402.73,756.71,756.71,1324.86,105.05,132.16,7.09,10.48,30.03,-5.587,1.031,438.63,651.21,165.85,43.83,25.34,2,4,3,1,0,1.6,4.8,4.8,2.0,0.0,2,2,3,3,3,1.4,2.2,4.5,5.7,6.9,405.82,694.42,127.65,26.69,70.27
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,0316899c-ba4c-5ffd-946c-e3d6eab98ffd,Warmed Omari,Main Load MD-3,f8bdbbd1-cb1a-5d46-bfd8-6a2f6321fa62,MaxSpeed,athletic,1764243646.02,1764244402.73,756.71,756.71,1521.11,120.61,174.21,7.09,13.81,30.45,-5.587,1.031,503.6,747.68,190.41,50.32,29.1,1,2,2,3,2,0.8,2.4,3.2,6.0,4.8,3,2,3,2,3,2.1,2.2,4.5,3.8,6.9,453.34,825.95,209.79,21.48,10.55
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,70684987-8d8f-58e5-bb8a-60fc515f8e2e,William Mikelbrencis,Main Load MD-3,f8bdbbd1-cb1a-5d46-bfd8-6a2f6321fa62,MaxSpeed,athletic,1764243646.02,1764244402.73,756.71,756.71,1436.37,113.89,155.34,7.09,12.32,30.27,-5.587,1.031,475.55,706.03,179.8,47.51,27.48,1,1,5,0,1,0.8,1.2,8.0,0.0,2.4,2,2,2,5,2,1.4,2.2,3.0,9.5,4.6,560.02,641.14,154.22,56.75,24.23
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,0b6885b4-5bdd-576c-8948-ae3e68c04f79,Yussuf Yurary Poulsen,Main Load MD-3,f8bdbbd1-cb1a-5d46-bfd8-6a2f6321fa62,MaxSpeed,athletic,1764243646.02,1764244402.73,756.71,756.71,1142.34,90.58,98.25,7.09,7.79,29.64,-5.587,0.872,378.2,561.5,143.0,37.79,21.85,0,1,0,2,4,0.0,1.2,0.0,4.0,9.6,6,2,1,1,1,4.2,2.2,1.5,1.9,2.3,322.48,544.46,255.17,18.14,2.09
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,95ae1904-86c3-52a5-8f2e-d53bbd32162a,Aboubaka Soumahoro,Main Load MD-3,104691bc-0a72-57ea-91de-bcba17beb966,Rondo 1,rondo,1764244402.73,1764245159.44,756.71,756.71,1285.77,101.95,124.47,6.91,9.87,26.95,-5.587,1.189,485.06,603.69,50.78,64.8,81.45,3,2,3,1,1,2.4,2.4,4.8,2.0,2.4,2,4,4,3,2,1.4,4.4,6.0,5.7,4.6,626.69,547.65,85.72,18.43,7.28
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,fc2486f8-7e33-5f3e-abd8-e4c94c90d416,Albert-Mboyo Sambi Lokonga,Main Load MD-3,104691bc-0a72-57ea-91de-bcba17beb966,Rondo 1,rondo,1764244402.73,1764245159.44,756.71,756.71,1282.76,101.71,123.89,6.91,9.82,26.95,-5.587,1.11,483.92,602.27,50.66,64.64,81.26,2,3,2,2,1,1.6,3.6,3.2,4.0,2.4,1,1,3,2,7,0.7,1.1,4.5,3.8,16.1,411.41,652.28,55.5,101.84,61.73
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,55b9d027-e3db-51ee-8cd4-17064f8ba15f,Alexander Rössing-Lelesiit,Main Load MD-3,104691bc-0a72-57ea-91de-bcba17beb966,Rondo 1,rondo,1764244402.73,1764245159.44,756.71,756.71,1265.55,100.35,120.59,6.91,9.56,26.91,-5.587,0.872,477.43,594.19,49.98,63.78,80.17,1,1,4,1,2,0.8,1.2,6.4,2.0,4.8,2,1,3,2,3,1.4,1.1,4.5,3.8,6.9,541.89,490.64,40.5,79.29,113.23
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,8e6dd9d6-6a86-5dc0-b865-7b4fcc1a163b,Bakery Jatta,Main Load MD-3,104691bc-0a72-57ea-91de-bcba17beb966,Rondo 1,rondo,1764244402.73,1764245159.44,756.71,756.71,1244.03,98.64,116.52,6.91,9.24,26.87,-5.587,0.793,469.31,584.09,49.13,62.69,78.81,4,1,2,1,0,3.2,1.2,3.2,2.0,0.0,3,2,3,1,1,2.1,2.2,4.5,1.9,2.3,487.09,571.12,8.79,53.71,123.32
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,1b93371d-65bb-538f-95b6-5487d58fa88b,Daniel Elfadli,Main Load MD-3,104691bc-0a72-57ea-91de-bcba17beb966,Rondo 1,rondo,1764244402.73,1764245159.44,756.71,756.71,1376.2,109.12,142.6,6.91,11.31,27.13,-5.587,0.396,519.18,646.15,54.35,69.35,87.18,2,1,3,3,2,1.6,1.2,4.8,6.0,4.8,2,1,1,1,0,1.4,1.1,1.5,1.9,0.0,459.86,779.91,64.96,39.97,31.51
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,ac324a11-03a0-545a-b72d-dd1fafda2231,Daniel Heuer Fernandes,Main Load MD-3,104691bc-0a72-57ea-91de-bcba17beb966,Rondo 1,rondo,1764244402.73,1764245159.44,756.71,756.71,1295.0,102.68,126.27,6.91,10.01,26.97,-5.587,1.189,488.54,608.02,51.14,65.26,82.03,1,1,0,2,1,0.8,1.2,0.0,4.0,2.4,2,2,8,2,1,1.4,2.2,12.0,3.8,2.3,422.0,703.23,71.54,21.11,77.12
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,cf2dfcfd-a650-5e79-a319-d89d6914d89a,Emir Sahiti,Main Load MD-3,104691bc-0a72-57ea-91de-bcba17beb966,Rondo 1,rondo,1764244402.73,1764245159.44,756.71,756.71,1439.06,114.1,155.92,6.91,12.36,27.25,-5.587,0.714,542.89,675.66,56.83,72.52,91.16,1,4,1,2,0,0.8,4.8,1.6,4.0,0.0,1,1,2,4,1,0.7,1.1,3.0,7.6,2.3,647.57,536.65,14.38,84.95,155.5
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,8f6ccf12-fd6b-5c26-8ff2-04965141ea7e,Fabio Amado Uri Baldé,Main Load MD-3,104691bc-0a72-57ea-91de-bcba17beb966,Rondo 1,rondo,1764244402.73,1764245159.44,756.71,756.71,1486.36,117.85,166.34,6.91,13.19,27.34,-5.587,1.507,560.73,697.87,58.7,74.9,94.16,2,4,1,1,1,1.6,4.8,1.6,2.0,2.4,4,8,2,5,0,2.8,8.8,3.0,9.5,0.0,833.39,532.76,24.43,55.76,40.02
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,2f3ec6e8-8ce7-5595-929b-163b72394d2f,Fábio Daniel Ferreira Vieira,Main Load MD-3,104691bc-0a72-57ea-91de-bcba17beb966,Rondo 1,rondo,1764244402.73,1764245159.44,756.71,756.71,1198.2,95.01,108.09,6.91,8.57,26.79,-5.587,1.269,452.02,562.57,47.32,60.38,75.9,3,2,1,1,1,2.4,2.4,1.6,2.0,2.4,5,3,6,1,1,3.5,3.3,9.0,1.9,2.3,506.2,539.61,54.85,8.83,88.7
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,a294c09f-5493-5391-8768-b73f08ffa947,Giorgi Gocholeishvili,Main Load MD-3,104691bc-0a72-57ea-91de-bcba17beb966,Rondo 1,rondo,1764244402.73,1764245159.44,756.71,756.71,1232.06,97.69,114.29,6.91,9.06,26.85,-5.587,0.872,464.8,578.47,48.66,62.09,78.05,6,1,1,4,1,4.8,1.2,1.6,8.0,2.4,4,3,1,2,1,2.8,3.3,1.5,3.8,2.3,462.62,461.73,105.4,112.49,89.82
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,a267d7f4-5c76-5812-96f3-e725ae58cba0,Guilherme Magro Pires Ramos,Main Load MD-3,104691bc-0a72-57ea-91de-bcba17beb966,Rondo 1,rondo,1764244402.73,1764245159.44,756.71,756.71,1318.23,104.52,130.84,6.91,10.37,27.02,-5.587,0.951,497.31,618.93,52.06,66.43,83.51,1,2,1,4,2,0.8,2.4,1.6,8.0,4.8,3,2,1,3,3,2.1,2.2,1.5,5.7,6.9,686.69,423.55,68.2,99.39,40.41
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,90e85a2d-6464-57dd-82b7-99b4704ffad6,Immanuël-Johannes Pherai,Main Load MD-3,104691bc-0a72-57ea-91de-bcba17beb966,Rondo 1,rondo,1764244402.73,1764245159.44,756.71,756.71,1384.85,109.81,144.39,6.91,11.45,27.14,-5.587,0.476,522.44,650.21,54.69,69.79,87.73,0,2,2,1,0,0.0,2.4,3.2,2.0,0.0,2,1,1,0,2,1.4,1.1,1.5,0.0,4.6,558.34,685.07,11.21,33.8,96.44
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,d2862e37-fae2-564f-b8d2-d69488fde844,Jean-Luc Mamadou Diarra Dompé,Main Load MD-3,104691bc-0a72-57ea-91de-bcba17beb966,Rondo 1,rondo,1764244402.73,1764245159.44,756.71,756.71,1585.84,125.74,189.35,6.91,15.01,27.53,-5.587,0.793,598.26,744.58,62.63,79.92,100.46,3,4,4,1,2,2.4,4.8,6.4,2.0,4.8,1,4,1,1,3,0.7,4.4,1.5,1.9,6.9,485.34,827.45,112.33,45.47,115.25
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,23779647-72ef-5733-871d-521f3174b515,Jonas Meffert,Main Load MD-3,104691bc-0a72-57ea-91de-bcba17beb966,Rondo 1,rondo,1764244402.73,1764245159.44,756.71,756.71,1428.19,113.24,153.58,6.91,12.18,27.23,-5.587,0.714,538.79,670.56,56.4,71.97,90.47,2,1,2,3,1,1.6,1.2,3.2,6.0,2.4,1,3,1,4,0,0.7,3.3,1.5,7.6,0.0,518.88,740.15,72.92,7.64,88.61
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,1e9105f0-9d60-56d6-adc1-48e03b1e3905,Jordan Torunarigha,Main Load MD-3,104691bc-0a72-57ea-91de-bcba17beb966,Rondo 1,rondo,1764244402.73,1764245159.44,756.71,756.71,1328.44,105.33,132.87,6.91,10.54,27.04,-5.587,0.793,501.16,623.72,52.46,66.95,84.15,3,2,1,1,3,2.4,2.4,1.6,2.0,7.2,3,2,2,1,2,2.1,2.2,3.0,1.9,4.6,617.73,551.57,46.16,20.47,92.52
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,b001e085-3aa8-55be-a560-112941f505b9,Luka Vušković,Main Load MD-3,104691bc-0a72-57ea-91de-bcba17beb966,Rondo 1,rondo,1764244402.73,1764245159.44,756.71,756.71,1423.37,112.86,152.54,6.91,12.1,27.22,-5.587,1.348,536.97,668.29,56.21,71.73,90.17,2,2,4,1,1,1.6,2.4,6.4,2.0,2.4,2,6,1,6,2,1.4,6.6,1.5,11.4,4.6,368.96,855.33,97.92,25.95,75.22
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,c6244b04-da0b-5427-bd9c-c1a850306312,Miro Max Maria Muheim,Main Load MD-3,104691bc-0a72-57ea-91de-bcba17beb966,Rondo 1,rondo,1764244402.73,1764245159.44,756.71,756.71,1293.86,102.59,126.04,6.91,9.99,26.97,-5.587,0.793,488.11,607.49,51.1,65.2,81.96,2,1,5,0,0,1.6,1.2,8.0,0.0,0.0,3,6,1,0,0,2.1,6.6,1.5,0.0,0.0,375.5,655.57,78.07,72.04,112.68
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,550d2238-be79-5f47-b2dc-bf596b4b6d63,Nicolai Remberg,Main Load MD-3,104691bc-0a72-57ea-91de-bcba17beb966,Rondo 1,rondo,1764244402.73,1764245159.44,756.71,756.71,1238.52,98.2,115.49,6.91,9.16,26.86,-5.587,0.951,467.23,581.5,48.91,62.41,78.46,1,4,1,4,0,0.8,4.8,1.6,8.0,0.0,1,4,2,5,0,0.7,4.4,3.0,9.5,0.0,465.28,591.92,20.42,10.13,150.77
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,3705b196-2273-5d3d-9240-63e92afcd147,Nicolas Capaldo Taboas,Main Load MD-3,104691bc-0a72-57ea-91de-bcba17beb966,Rondo 1,rondo,1764244402.73,1764245159.44,756.71,756.71,1440.89,114.25,156.32,6.91,12.39,27.25,-5.587,0.634,543.58,676.52,56.9,72.61,91.28,0,1,2,1,1,0.0,1.2,3.2,2.0,2.4,4,1,1,1,1,2.8,1.1,1.5,1.9,2.3,514.09,681.72,56.37,72.83,115.88
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,58e010e0-f164-5c45-baa2-842470e2a8fd,Otto Emerson Stange,Main Load MD-3,104691bc-0a72-57ea-91de-bcba17beb966,Rondo 1,rondo,1764244402.73,1764245159.44,756.71,756.71,1326.09,105.15,132.4,6.91,10.5,27.03,-5.587,0.793,500.27,622.62,52.37,66.83,84.0,2,3,4,1,0,1.6,3.6,6.4,2.0,0.0,1,1,2,2,4,0.7,1.1,3.0,3.8,9.2,357.41,579.94,289.84,29.3,69.6
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,9ae35147-6b37-56c5-8ac7-633dff8f632b,Ransford-Yeboah Königsdörffer,Main Load MD-3,104691bc-0a72-57ea-91de-bcba17beb966,Rondo 1,rondo,1764244402.73,1764245159.44,756.71,756.71,1349.5,107.0,137.12,6.91,10.87,27.08,-5.587,0.872,509.1,633.61,53.3,68.01,85.49,1,2,2,1,4,0.8,2.4,3.2,2.0,9.6,2,2,3,0,4,1.4,2.2,4.5,0.0,9.2,548.35,682.22,32.15,33.15,53.62
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,3afd7679-96bb-56e6-ad29-4894bd41afc7,Rayan Philippe,Main Load MD-3,104691bc-0a72-57ea-91de-bcba17beb966,Rondo 1,rondo,1764244402.73,1764245159.44,756.71,756.71,1360.32,107.86,139.32,6.91,11.05,27.1,-5.587,0.951,513.18,638.69,53.72,68.55,86.17,4,2,4,3,1,3.2,2.4,6.4,6.0,2.4,1,4,3,1,3,0.7,4.4,4.5,1.9,6.9,611.53,583.01,20.12,59.24,86.43
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,65db2ac6-5cec-50e2-8f5b-9bccf3f4ad67,Robert-Nesta Glatzel,Main Load MD-3,104691bc-0a72-57ea-91de-bcba17beb966,Rondo 1,rondo,1764244402.73,1764245159.44,756.71,756.71,1308.69,103.77,128.95,6.91,10.22,27.0,-5.587,1.824,493.71,614.45,51.68,65.95,82.9,2,1,8,2,0,1.6,1.2,12.8,4.0,0.0,1,6,9,4,3,0.7,6.6,13.5,7.6,6.9,258.72,775.33,56.12,47.56,170.96
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,0316899c-ba4c-5ffd-946c-e3d6eab98ffd,Warmed Omari,Main Load MD-3,104691bc-0a72-57ea-91de-bcba17beb966,Rondo 1,rondo,1764244402.73,1764245159.44,756.71,756.71,1257.79,99.73,119.11,6.91,9.44,26.9,-5.587,0.793,474.51,590.55,49.67,63.39,79.68,3,0,1,0,2,2.4,0.0,1.6,0.0,4.8,2,1,5,2,0,1.4,1.1,7.5,3.8,0.0,453.99,679.31,8.6,30.59,85.3
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,70684987-8d8f-58e5-bb8a-60fc515f8e2e,William Mikelbrencis,Main Load MD-3,104691bc-0a72-57ea-91de-bcba17beb966,Rondo 1,rondo,1764244402.73,1764245159.44,756.71,756.71,1370.5,108.67,141.42,6.91,11.21,27.12,-5.587,0.951,517.03,643.47,54.12,69.07,86.82,1,1,1,3,1,0.8,1.2,1.6,6.0,2.4,2,3,5,2,0,1.4,3.3,7.5,3.8,0.0,348.93,788.49,60.03,66.28,106.77
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,0b6885b4-5bdd-576c-8948-ae3e68c04f79,Yussuf Yurary Poulsen,Main Load MD-3,104691bc-0a72-57ea-91de-bcba17beb966,Rondo 1,rondo,1764244402.73,1764245159.44,756.71,756.71,1271.3,100.8,121.69,6.91,9.65,26.93,-5.587,0.872,479.6,596.9,50.21,64.07,80.53,2,1,4,0,1,1.6,1.2,6.4,0.0,2.4,4,2,2,1,2,2.8,2.2,3.0,1.9,4.6,369.35,719.67,10.26,6.97,165.06
70024416-1565-5919-b002-bec293dbaeb0,27/11/2025,2025-11-27,MD-3,Hamburger SV,95ae1904-86c3-52a5-8f2e-d53bbd32162a,Aboubaka Soumahoro,Main Load MD-3,50b804fe-f4c6-5769-8107-43ec8c256e2b,Übungsform Gegenpressing,tactical,1764245159.44,1764245953.98,794.54,794.54,1257.8,94.98,119.12,6.74,9.0,27.5,-5.485,0.453,516.08,503.98,107.68,118.98,11.08,3,3,4,3,4,2.4,3.6,6.4,6.0,9.6,1,1,1,2,1,0.7,1.1,1.5,3.8,2.3,635.44,340.91,182.18,97.07,2.2
